Date,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,Year,Month,Day
17-10-2025,Karnataka,95,Satisfactory,40.6,59,16.4,3.9,0.52,65.7,2025,October,17
17-10-2025,Kerala,147,Moderate,64.1,99.4,21.2,7.4,0.79,63,2025,October,17
17-10-2025,Madhya Pradesh,109,Moderate,47.9,79.8,20.4,4.5,0.56,59.6,2025,October,17
17-10-2025,Maharashtra,141,Moderate,59.9,100.2,22,6.2,0.88,58.3,2025,October,17
17-10-2025,Manipur,137,Moderate,58.5,107.6,22.1,7.2,0.86,59.1,2025,October,17
17-10-2025,Meghalaya,94,Satisfactory,40.7,58.6,16.2,4.4,0.53,62.1,2025,October,17
17-10-2025,Mizoram,134,Moderate,55.6,100.9,22.7,5.8,0.73,56.3,2025,October,17
17-10-2025,Nagaland,178,Moderate,79.3,135.6,30.3,9.7,0.99,56.6,2025,October,17
17-10-2025,Odisha,121,Moderate,51.2,85.8,16.8,6.6,0.69,57.9,2025,October,17
17-10-2025,Punjab,158,Moderate,65.4,116.4,27.3,7.6,0.88,56.2,2025,October,17
17-10-2025,Rajasthan,107,Moderate,42,72.5,17.8,5.2,0.5,58.6,2025,October,17
17-10-2025,Sikkim,132,Moderate,59.1,87.6,20.9,6.6,0.66,59,2025,October,17
17-10-2025,Tamil Nadu,125,Moderate,58.2,97.4,21.8,7.2,0.67,55.7,2025,October,17
17-10-2025,Telangana,141,Moderate,54.3,108,22.6,6.8,0.71,59.3,2025,October,17
17-10-2025,Tripura,142,Moderate,55.1,101.3,20.4,7.3,0.8,61.6,2025,October,17
17-10-2025,Uttar Pradesh,141,Moderate,57.6,97.3,22.6,7.7,0.74,53.9,2025,October,17
17-10-2025,Uttarakhand,129,Moderate,54.1,98.3,18.7,6.2,0.8,61.1,2025,October,17
17-10-2025,West Bengal,100,Satisfactory,45.3,76,13.7,4.6,0.56,61,2025,October,17
18-10-2025,Andhra Pradesh,130,Moderate,49.9,85.8,20.1,5.7,0.8,60.9,2025,October,18
18-10-2025,Arunachal Pradesh,83,Satisfactory,39.7,50.1,11.9,4.5,0.54,64.8,2025,October,18
18-10-2025,Assam,131,Moderate,59.6,97.6,19.8,7.5,0.64,63.6,2025,October,18
18-10-2025,Bihar,141,Moderate,65.2,108.8,20.6,7.9,0.78,60.1,2025,October,18
18-10-2025,Chhattisgarh,124,Moderate,46.9,79.8,19.1,6.6,0.65,55.5,2025,October,18
18-10-2025,Goa,94,Satisfactory,36.6,62.9,15.5,3.9,0.53,61,2025,October,18
18-10-2025,Gujarat,99,Satisfactory,37.1,64.4,18.8,4.5,0.46,58.8,2025,October,18
18-10-2025,Haryana,113,Moderate,47.6,72.1,16.4,5.7,0.72,59.1,2025,October,18
18-10-2025,Himachal Pradesh,189,Moderate,74.4,135.7,30.5,8.5,0.95,53.5,2025,October,18
18-10-2025,Jharkhand,164,Moderate,70.2,124,25.4,8.3,0.96,55.3,2025,October,18
18-10-2025,Karnataka,85,Satisfactory,39.8,59.1,13.1,3.5,0.46,68,2025,October,18
18-10-2025,Kerala,143,Moderate,65.8,103.2,22.8,7.6,0.78,55.6,2025,October,18
18-10-2025,Madhya Pradesh,87,Satisfactory,30.9,55.4,11.5,3.4,0.39,65.1,2025,October,18
18-10-2025,Maharashtra,155,Moderate,69.4,105.7,24.5,8.3,0.79,55.2,2025,October,18
18-10-2025,Manipur,149,Moderate,67,107.7,21,6.9,0.75,57.7,2025,October,18
18-10-2025,Meghalaya,92,Satisfactory,36.5,71.3,15.5,4.1,0.58,62.1,2025,October,18
18-10-2025,Mizoram,168,Moderate,76.5,119.5,26.6,8.1,0.85,57.4,2025,October,18
18-10-2025,Nagaland,146,Moderate,59.6,103.5,20.4,8.2,0.9,61.8,2025,October,18
18-10-2025,Odisha,133,Moderate,52.7,87.1,20.8,6,0.65,58.7,2025,October,18
18-10-2025,Punjab,161,Moderate,73.2,115.7,22.9,7.7,0.81,55.9,2025,October,18
18-10-2025,Rajasthan,99,Satisfactory,40.7,61.7,16.5,4.3,0.48,58.6,2025,October,18
18-10-2025,Sikkim,127,Moderate,56.7,85.6,21.6,6.7,0.75,64.1,2025,October,18
18-10-2025,Tamil Nadu,126,Moderate,51.3,95.1,20.3,6.4,0.61,57.9,2025,October,18
18-10-2025,Telangana,124,Moderate,53.2,83.3,21.5,5.4,0.75,58.1,2025,October,18
18-10-2025,Tripura,132,Moderate,54.9,94.4,20.8,7.1,0.74,59.2,2025,October,18
18-10-2025,Uttar Pradesh,159,Moderate,69.4,109.8,23.5,7.7,0.8,56.7,2025,October,18
18-10-2025,Uttarakhand,117,Moderate,48,91.8,16.9,6.2,0.69,63.6,2025,October,18
18-10-2025,West Bengal,73,Satisfactory,35.9,48.2,14.5,3.9,0.4,59.3,2025,October,18
19-10-2025,Andhra Pradesh,171,Moderate,66.6,114,27.6,7.9,0.99,56.6,2025,October,19
19-10-2025,Arunachal Pradesh,70,Satisfactory,28.1,60,10,4.3,0.42,68.8,2025,October,19
19-10-2025,Assam,167,Moderate,74.6,127.9,25.6,8.9,0.91,53.5,2025,October,19
19-10-2025,Bihar,101,Moderate,48.3,77.8,16.5,5.6,0.59,59.4,2025,October,19
19-10-2025,Chhattisgarh,134,Moderate,60.8,93.7,22,6.7,0.83,54.8,2025,October,19
19-10-2025,Goa,132,Moderate,57.3,100.4,23.2,6,0.75,63.6,2025,October,19
19-10-2025,Gujarat,124,Moderate,50.5,93.5,21.2,5.8,0.65,61.4,2025,October,19
19-10-2025,Haryana,80,Satisfactory,39,65.9,13.8,3.5,0.38,62.4,2025,October,19
19-10-2025,Himachal Pradesh,174,Moderate,72.3,130,24.9,8.8,0.94,57.5,2025,October,19
19-10-2025,Jharkhand,173,Moderate,71.8,121.2,27.6,8.9,0.91,57.9,2025,October,19
19-10-2025,Karnataka,117,Moderate,43.6,92.6,15.9,6.4,0.68,60.1,2025,October,19
19-10-2025,Kerala,148,Moderate,56.3,109.8,21.9,7.8,0.9,56.9,2025,October,19
19-10-2025,Madhya Pradesh,92,Satisfactory,42.6,63,14.3,3.6,0.57,60.6,2025,October,19
19-10-2025,Maharashtra,135,Moderate,56.2,90.2,21.3,6.6,0.75,61.5,2025,October,19
19-10-2025,Manipur,180,Moderate,70.3,124.9,27.2,9.5,1.01,60.4,2025,October,19
19-10-2025,Meghalaya,118,Moderate,46.1,92.1,18.8,6.2,0.73,64.3,2025,October,19
19-10-2025,Mizoram,124,Moderate,52.5,80.8,21.9,5.4,0.65,59.5,2025,October,19
19-10-2025,Nagaland,155,Moderate,64.4,119,27.6,8.4,0.87,58.4,2025,October,19
19-10-2025,Odisha,143,Moderate,60.9,103.8,25.3,7.3,0.71,59.5,2025,October,19
19-10-2025,Punjab,176,Moderate,78.5,124.6,29.4,8,0.92,57.5,2025,October,19
19-10-2025,Rajasthan,97,Satisfactory,38.7,63.9,15.3,5.2,0.59,66.7,2025,October,19
19-10-2025,Sikkim,172,Moderate,74.7,123.5,27.8,9,0.99,59.8,2025,October,19
19-10-2025,Tamil Nadu,153,Moderate,66.8,109.6,26.1,7.9,0.81,54.3,2025,October,19
19-10-2025,Telangana,96,Satisfactory,35.6,63.9,17.4,4.4,0.52,62.7,2025,October,19
19-10-2025,Tripura,131,Moderate,51.8,86.1,18.1,7.2,0.77,62.7,2025,October,19
19-10-2025,Uttar Pradesh,147,Moderate,64.6,108.7,25.2,7.3,0.77,54.9,2025,October,19
19-10-2025,Uttarakhand,107,Moderate,48.9,82.9,15.2,4.4,0.58,59.6,2025,October,19
19-10-2025,West Bengal,69,Satisfactory,24.6,52.1,8.9,3.1,0.38,65.4,2025,October,19
20-10-2025,Andhra Pradesh,156,Moderate,63.3,113.7,24.1,8.6,0.96,53.9,2025,October,20
20-10-2025,Arunachal Pradesh,78,Satisfactory,27.5,62.5,9.5,3.2,0.51,60,2025,October,20
20-10-2025,Assam,150,Moderate,60.9,107.9,22.2,8.1,0.79,57.5,2025,October,20
20-10-2025,Bihar,103,Moderate,41.5,76.6,15.4,4.9,0.55,63.2,2025,October,20
20-10-2025,Chhattisgarh,134,Moderate,56.8,87.9,23.5,7.1,0.69,55.6,2025,October,20
20-10-2025,Goa,111,Moderate,49.2,86.5,15.3,5.9,0.58,63,2025,October,20
20-10-2025,Gujarat,83,Satisfactory,38.7,53.1,15.2,4.3,0.55,64.7,2025,October,20
20-10-2025,Haryana,65,Satisfactory,29.4,50,12,2.5,0.44,61.6,2025,October,20
20-10-2025,Himachal Pradesh,155,Moderate,66.3,109.4,25.7,7,0.96,54.1,2025,October,20
20-10-2025,Jharkhand,195,Moderate,84.8,130.8,31.2,10.4,1.11,57.4,2025,October,20
20-10-2025,Karnataka,127,Moderate,55.8,94.3,21.3,6.3,0.66,58.8,2025,October,20
20-10-2025,Kerala,157,Moderate,69.2,111.9,22.6,7.6,0.86,52.7,2025,October,20
20-10-2025,Madhya Pradesh,107,Moderate,47,81.6,16.4,4.8,0.5,63,2025,October,20
20-10-2025,Maharashtra,130,Moderate,49.3,87.6,18.3,6.7,0.7,57.8,2025,October,20
20-10-2025,Manipur,180,Moderate,73.8,131.2,28.5,9.8,0.95,59.8,2025,October,20
20-10-2025,Meghalaya,98,Satisfactory,44.6,63.7,14.8,4.2,0.58,57.9,2025,October,20
20-10-2025,Mizoram,140,Moderate,55.7,95.2,21.9,7.6,0.72,57.9,2025,October,20
20-10-2025,Nagaland,177,Moderate,78.7,120.8,28.8,9.3,1.03,53.3,2025,October,20
20-10-2025,Odisha,149,Moderate,62.1,97.4,26.4,7.4,0.73,53.9,2025,October,20
20-10-2025,Punjab,165,Moderate,66.7,113.7,28,7.6,0.97,61.6,2025,October,20
20-10-2025,Rajasthan,83,Satisfactory,33.4,54.1,13,5,0.44,59,2025,October,20
20-10-2025,Sikkim,173,Moderate,77.6,130.9,29.6,8.7,0.98,58.8,2025,October,20
20-10-2025,Tamil Nadu,146,Moderate,66.5,107.7,25.9,8.2,0.87,58.7,2025,October,20
20-10-2025,Telangana,125,Moderate,47.1,95.1,21.7,6,0.7,61.2,2025,October,20
20-10-2025,Tripura,146,Moderate,65.2,111,26,7.6,0.85,57.3,2025,October,20
20-10-2025,Uttar Pradesh,178,Moderate,72.2,127.7,30.6,8.8,0.95,52.4,2025,October,20
20-10-2025,Uttarakhand,94,Satisfactory,42.7,74.6,16.4,5.7,0.44,59.8,2025,October,20
20-10-2025,West Bengal,68,Satisfactory,26.5,46.6,12,2.9,0.33,65.7,2025,October,20
21-10-2025,Andhra Pradesh,142,Moderate,63.1,99.6,21.3,6.9,0.75,57.5,2025,October,21
21-10-2025,Arunachal Pradesh,73,Satisfactory,31.8,57.3,9.4,3.5,0.41,59.6,2025,October,21
21-10-2025,Assam,165,Moderate,70.6,115.9,23.7,9.1,0.97,57.2,2025,October,21
21-10-2025,Bihar,133,Moderate,54.9,90.1,20.5,5.7,0.65,58.1,2025,October,21
21-10-2025,Chhattisgarh,102,Moderate,37.1,73.1,17.2,5.8,0.64,61.8,2025,October,21
21-10-2025,Goa,85,Satisfactory,33.5,67.3,10.8,4.2,0.57,66,2025,October,21
21-10-2025,Gujarat,86,Satisfactory,34.3,71.7,11.6,4.3,0.49,67.5,2025,October,21
21-10-2025,Haryana,96,Satisfactory,38.1,63.2,13.8,4.4,0.57,61.6,2025,October,21
21-10-2025,Himachal Pradesh,170,Moderate,76.4,119.3,28.8,9.1,0.99,60.7,2025,October,21
21-10-2025,Jharkhand,183,Moderate,82.3,136.9,29.8,9.7,0.92,55.3,2025,October,21
21-10-2025,Karnataka,118,Moderate,48.3,89.2,17.7,5.2,0.71,64.7,2025,October,21
21-10-2025,Kerala,135,Moderate,56.5,105.8,19.9,7.1,0.66,62.7,2025,October,21
21-10-2025,Madhya Pradesh,76,Satisfactory,31.9,49.7,10.9,4.2,0.38,64.6,2025,October,21
21-10-2025,Maharashtra,130,Moderate,52.5,90.9,19.6,6.8,0.76,59,2025,October,21
21-10-2025,Manipur,165,Moderate,69,127.7,26.1,7.9,0.92,54.5,2025,October,21
21-10-2025,Meghalaya,120,Moderate,44.9,95,17.1,5.3,0.57,60.3,2025,October,21
21-10-2025,Mizoram,130,Moderate,53,87.6,19.5,5.9,0.8,60.8,2025,October,21
21-10-2025,Nagaland,182,Moderate,81.6,128.2,30.6,8.9,1,53.2,2025,October,21
21-10-2025,Odisha,144,Moderate,58.1,106.3,22.1,7.5,0.72,58.5,2025,October,21
21-10-2025,Punjab,141,Moderate,63.6,94.3,23.6,7.5,0.85,63.5,2025,October,21
21-10-2025,Rajasthan,84,Satisfactory,40.2,64.3,13.3,3.5,0.46,60.7,2025,October,21
21-10-2025,Sikkim,136,Moderate,59.8,99.1,20.4,6.5,0.77,60.3,2025,October,21
21-10-2025,Tamil Nadu,133,Moderate,60.8,88.3,20.9,6.4,0.78,55.2,2025,October,21
21-10-2025,Telangana,95,Satisfactory,40.7,78.2,13,4.3,0.52,58.4,2025,October,21
21-10-2025,Tripura,174,Moderate,67.3,124.5,30.5,9.7,1.01,56.3,2025,October,21
21-10-2025,Uttar Pradesh,159,Moderate,64.9,123.2,28,7.2,0.8,56.7,2025,October,21
21-10-2025,Uttarakhand,130,Moderate,56.4,97.2,21.9,5.5,0.81,60.4,2025,October,21
21-10-2025,West Bengal,85,Satisfactory,33,69.7,12.3,5.2,0.52,64.2,2025,October,21
22-10-2025,Andhra Pradesh,121,Moderate,51.3,86.4,19.1,5.9,0.69,58.4,2025,October,22
22-10-2025,Arunachal Pradesh,86,Satisfactory,36.3,58,12.9,3.7,0.39,65.1,2025,October,22
22-10-2025,Assam,134,Moderate,52.2,94,19,7.2,0.8,63.3,2025,October,22
22-10-2025,Bihar,135,Moderate,60.8,96.3,24.3,7,0.76,58.7,2025,October,22
22-10-2025,Chhattisgarh,114,Moderate,53,91.1,21.1,5.5,0.72,56.3,2025,October,22
22-10-2025,Goa,107,Moderate,45.6,83.8,14.5,5.6,0.66,66,2025,October,22
22-10-2025,Gujarat,86,Satisfactory,38.5,62.4,13.3,5.2,0.38,62.5,2025,October,22
22-10-2025,Haryana,84,Satisfactory,33.7,67.5,14,5,0.51,59,2025,October,22
22-10-2025,Himachal Pradesh,192,Moderate,80,142.1,30.8,8.9,1.03,50.6,2025,October,22
22-10-2025,Jharkhand,191,Moderate,79.1,134.2,28.5,9.5,1.03,57.8,2025,October,22
22-10-2025,Karnataka,115,Moderate,49.5,75.1,16.6,5.5,0.6,65.3,2025,October,22
22-10-2025,Kerala,164,Moderate,66.6,121.6,24.1,7.9,0.94,56.7,2025,October,22
22-10-2025,Madhya Pradesh,107,Moderate,48.3,83.5,18.6,5.3,0.5,57.6,2025,October,22
22-10-2025,Maharashtra,135,Moderate,52.9,105.6,22.6,6.8,0.72,63.7,2025,October,22
22-10-2025,Manipur,144,Moderate,54.8,113.1,20.2,7.3,0.88,58,2025,October,22
22-10-2025,Meghalaya,101,Moderate,47.2,78.4,17.6,5.2,0.55,59.4,2025,October,22
22-10-2025,Mizoram,135,Moderate,57.1,101.1,21.6,7.5,0.69,54.8,2025,October,22
22-10-2025,Nagaland,144,Moderate,62.7,106.4,25.2,6.8,0.73,62,2025,October,22
22-10-2025,Odisha,124,Moderate,52.9,96.8,21.1,6.5,0.79,65,2025,October,22
22-10-2025,Punjab,187,Moderate,78.1,135.5,29.7,10.1,1.1,59,2025,October,22
22-10-2025,Rajasthan,79,Satisfactory,30.8,58.8,14.6,3.9,0.45,60.5,2025,October,22
22-10-2025,Sikkim,135,Moderate,55.4,92.7,22.5,7.7,0.65,55.5,2025,October,22
22-10-2025,Tamil Nadu,114,Moderate,53.5,80.5,20.3,5.4,0.57,61.3,2025,October,22
22-10-2025,Telangana,109,Moderate,47.7,68.6,17.4,5.7,0.54,57.9,2025,October,22
22-10-2025,Tripura,135,Moderate,54.2,106.4,19.9,6,0.83,58.7,2025,October,22
22-10-2025,Uttar Pradesh,157,Moderate,65.5,103.2,24.1,7,0.9,58.3,2025,October,22
22-10-2025,Uttarakhand,106,Moderate,45.7,66.9,19.8,5.4,0.64,63.8,2025,October,22
22-10-2025,West Bengal,101,Moderate,40.5,73.8,15.8,4.9,0.58,63.4,2025,October,22
23-10-2025,Andhra Pradesh,170,Moderate,67.9,124.3,29.7,9,0.92,55.8,2025,October,23
23-10-2025,Arunachal Pradesh,85,Satisfactory,35.5,67.9,14.5,4.4,0.39,63.2,2025,October,23
23-10-2025,Assam,145,Moderate,63.3,104.3,21.1,6.3,0.9,60.3,2025,October,23
23-10-2025,Bihar,115,Moderate,50.4,80.8,16,6,0.67,56.1,2025,October,23
23-10-2025,Chhattisgarh,115,Moderate,54.1,87.6,16.8,4.8,0.61,59.6,2025,October,23
23-10-2025,Goa,92,Satisfactory,40,64.7,13.9,3.7,0.42,58.6,2025,October,23
23-10-2025,Gujarat,109,Moderate,41.6,78.9,16.8,6.4,0.58,66.3,2025,October,23
23-10-2025,Haryana,94,Satisfactory,38.3,70.4,13.4,4.1,0.45,66.2,2025,October,23
23-10-2025,Himachal Pradesh,149,Moderate,56.9,103.7,21,7.6,0.92,58.6,2025,October,23
23-10-2025,Jharkhand,192,Moderate,77.4,140.9,29.9,10.1,1.01,55.9,2025,October,23
23-10-2025,Karnataka,119,Moderate,44.7,84.4,20.5,6.4,0.66,55.6,2025,October,23
23-10-2025,Kerala,130,Moderate,53.7,86.1,18.3,6.4,0.69,58.5,2025,October,23
23-10-2025,Madhya Pradesh,107,Moderate,42.1,78.3,16,6.1,0.68,61,2025,October,23
23-10-2025,Maharashtra,138,Moderate,58.2,96.4,21.4,7.7,0.85,57.2,2025,October,23
23-10-2025,Manipur,137,Moderate,58.3,106.5,21.9,6,0.76,55.2,2025,October,23
23-10-2025,Meghalaya,122,Moderate,54,86.8,17.8,7,0.77,55.2,2025,October,23
23-10-2025,Mizoram,140,Moderate,64.8,103.6,21.7,7.3,0.82,60.5,2025,October,23
23-10-2025,Nagaland,153,Moderate,66.8,119.4,27,7.7,0.9,55,2025,October,23
23-10-2025,Odisha,150,Moderate,62.9,106.7,21.9,8.1,0.84,62.1,2025,October,23
23-10-2025,Punjab,141,Moderate,56.4,110.3,23.4,7.6,0.81,63.5,2025,October,23
23-10-2025,Rajasthan,101,Moderate,47.9,66.6,17.7,4.7,0.6,57,2025,October,23
23-10-2025,Sikkim,145,Moderate,58.3,99.5,25.3,7.7,0.75,53.6,2025,October,23
23-10-2025,Tamil Nadu,142,Moderate,58.7,95.8,21.5,6.4,0.73,59.7,2025,October,23
23-10-2025,Telangana,101,Moderate,41.4,79.3,16,6,0.57,62.1,2025,October,23
23-10-2025,Tripura,135,Moderate,57,92,19.1,6.7,0.69,64.1,2025,October,23
23-10-2025,Uttar Pradesh,159,Moderate,69.3,124.3,28.2,8.6,0.93,53.8,2025,October,23
23-10-2025,Uttarakhand,108,Moderate,44.5,86.7,20.2,5.7,0.5,63.7,2025,October,23
23-10-2025,West Bengal,74,Satisfactory,32.9,60.4,10.2,2.8,0.34,63.6,2025,October,23
24-10-2025,Andhra Pradesh,162,Moderate,66.4,112.3,26.4,9,0.87,53.9,2025,October,24
24-10-2025,Arunachal Pradesh,82,Satisfactory,32.9,60.5,11,3.2,0.55,66.8,2025,October,24
24-10-2025,Assam,162,Moderate,73.5,124.3,24.5,8.5,0.99,56.1,2025,October,24
24-10-2025,Bihar,140,Moderate,57.1,101.8,21.2,6,0.69,57.7,2025,October,24
24-10-2025,Chhattisgarh,134,Moderate,53.9,90.8,22.9,7.1,0.77,62.6,2025,October,24
24-10-2025,Goa,87,Satisfactory,38.2,67.5,14.6,4.2,0.53,65,2025,October,24
24-10-2025,Gujarat,102,Moderate,39.1,79.6,13.8,5.1,0.56,65.3,2025,October,24
24-10-2025,Haryana,99,Satisfactory,45.7,66.1,16.8,5.3,0.62,63.2,2025,October,24
24-10-2025,Himachal Pradesh,168,Moderate,65.6,115.4,29.2,8.5,0.87,58,2025,October,24
24-10-2025,Jharkhand,184,Moderate,72.8,131.1,32,8.3,0.94,56.3,2025,October,24
24-10-2025,Karnataka,116,Moderate,43.5,75.9,20.6,4.9,0.61,61.4,2025,October,24
24-10-2025,Kerala,148,Moderate,64.1,111,26.6,7.5,0.79,61.4,2025,October,24
24-10-2025,Madhya Pradesh,88,Satisfactory,39.1,62,11.3,3.8,0.39,64.1,2025,October,24
24-10-2025,Maharashtra,172,Moderate,69.1,117.9,24.9,8.4,0.93,54.5,2025,October,24
24-10-2025,Manipur,182,Moderate,77.8,125.1,29.1,8.7,1.08,54.2,2025,October,24
24-10-2025,Meghalaya,110,Moderate,51.1,88,17.8,5.3,0.57,64,2025,October,24
24-10-2025,Mizoram,145,Moderate,58.7,113.7,21.2,7.5,0.73,62.3,2025,October,24
24-10-2025,Nagaland,147,Moderate,61.5,100.5,22.8,8.3,0.75,56,2025,October,24
24-10-2025,Odisha,153,Moderate,62.3,116.8,23.7,7.2,0.78,58.2,2025,October,24
24-10-2025,Punjab,164,Moderate,63.7,122,25.1,7.2,0.87,59.6,2025,October,24
24-10-2025,Rajasthan,83,Satisfactory,35.3,62.2,11.7,4.8,0.43,64.1,2025,October,24
24-10-2025,Sikkim,173,Moderate,67.6,121.9,27.7,9.4,0.92,58.4,2025,October,24
24-10-2025,Tamil Nadu,156,Moderate,63.9,103.1,23.3,8,0.85,58.7,2025,October,24
24-10-2025,Telangana,129,Moderate,48.9,94.6,22.4,5.9,0.71,56.1,2025,October,24
24-10-2025,Tripura,144,Moderate,54.6,97.5,21.5,6.3,0.85,60.9,2025,October,24
24-10-2025,Uttar Pradesh,147,Moderate,59,97.3,26.5,7.8,0.81,56.1,2025,October,24
24-10-2025,Uttarakhand,88,Satisfactory,37.7,66.7,11.3,5.1,0.53,66,2025,October,24
24-10-2025,West Bengal,92,Satisfactory,34.3,75.7,16.8,5.3,0.41,62.2,2025,October,24
25-10-2025,Andhra Pradesh,162,Moderate,73.4,111.7,26.1,7.2,0.93,55.5,2025,October,25
25-10-2025,Arunachal Pradesh,100,Satisfactory,47.9,66.5,15.4,5.2,0.61,61.2,2025,October,25
25-10-2025,Assam,157,Moderate,67.4,107.2,25.1,7.5,0.87,52.6,2025,October,25
25-10-2025,Bihar,111,Moderate,42.9,80.1,20,5,0.64,62.2,2025,October,25
25-10-2025,Chhattisgarh,111,Moderate,42.6,70.8,19.2,5.6,0.63,57.9,2025,October,25
25-10-2025,Goa,101,Moderate,46.4,77.5,16.7,5,0.54,66.6,2025,October,25
25-10-2025,Gujarat,95,Satisfactory,39.2,65.7,16.2,5.4,0.52,67.1,2025,October,25
25-10-2025,Haryana,99,Satisfactory,45.5,78.4,13.9,5.3,0.61,63.2,2025,October,25
25-10-2025,Himachal Pradesh,189,Moderate,76,138.9,32.9,8.6,1.03,52.1,2025,October,25
25-10-2025,Jharkhand,178,Moderate,77.2,129.4,27.7,9.2,0.95,52.9,2025,October,25
25-10-2025,Karnataka,105,Moderate,43.5,80.3,19.3,5.7,0.62,66.6,2025,October,25
25-10-2025,Kerala,170,Moderate,69.9,126.8,24.7,9.4,0.93,59.4,2025,October,25
25-10-2025,Madhya Pradesh,84,Satisfactory,40.9,54.8,14,3.5,0.48,61.1,2025,October,25
25-10-2025,Maharashtra,147,Moderate,61.8,103.6,23.4,7.7,0.85,54.8,2025,October,25
25-10-2025,Manipur,148,Moderate,57.4,113,23.1,6.7,0.89,62.7,2025,October,25
25-10-2025,Meghalaya,109,Moderate,48.8,70,18.2,4.6,0.65,59.4,2025,October,25
25-10-2025,Mizoram,137,Moderate,62.5,104.8,20.9,6.6,0.71,56.1,2025,October,25
25-10-2025,Nagaland,177,Moderate,77.2,136.3,27.3,8.6,0.93,50.9,2025,October,25
25-10-2025,Odisha,151,Moderate,65.2,108.8,23.2,8.3,0.81,61.5,2025,October,25
25-10-2025,Punjab,157,Moderate,71.3,118.1,22.7,7.7,0.79,60.7,2025,October,25
25-10-2025,Rajasthan,70,Satisfactory,25,52.6,14,4.3,0.35,59.8,2025,October,25
25-10-2025,Sikkim,167,Moderate,65.3,121.7,26.1,8.3,0.98,58.1,2025,October,25
25-10-2025,Tamil Nadu,121,Moderate,46.1,89.9,17,6.1,0.59,57.3,2025,October,25
25-10-2025,Telangana,136,Moderate,59.7,104,22.9,6.5,0.7,63.8,2025,October,25
25-10-2025,Tripura,149,Moderate,62.4,106.4,24.4,8,0.82,60.5,2025,October,25
25-10-2025,Uttar Pradesh,160,Moderate,72.6,117.2,22.9,8.9,0.88,60.7,2025,October,25
25-10-2025,Uttarakhand,105,Moderate,49.8,69.8,16.5,6.2,0.67,58.3,2025,October,25
25-10-2025,West Bengal,87,Satisfactory,31.6,57,13.8,4.9,0.54,61.5,2025,October,25
26-10-2025,Andhra Pradesh,131,Moderate,58.7,98.6,23.8,6,0.65,63.3,2025,October,26
26-10-2025,Arunachal Pradesh,65,Satisfactory,22.5,38.4,9.2,2.3,0.46,62.2,2025,October,26
26-10-2025,Assam,160,Moderate,71.7,115.3,26.5,7.4,0.8,53,2025,October,26
26-10-2025,Bihar,116,Moderate,49.7,81.3,20.2,6,0.62,65.2,2025,October,26
26-10-2025,Chhattisgarh,140,Moderate,63.5,102.4,22.9,6.3,0.85,62,2025,October,26
26-10-2025,Goa,93,Satisfactory,35,57.9,17,5.1,0.58,63.2,2025,October,26
26-10-2025,Gujarat,93,Satisfactory,35.2,59.4,13.4,4.2,0.51,62.7,2025,October,26
26-10-2025,Haryana,75,Satisfactory,30,57.7,12.8,3.5,0.45,65.4,2025,October,26
26-10-2025,Himachal Pradesh,149,Moderate,63.1,99.2,21.1,7.1,0.93,62.7,2025,October,26
26-10-2025,Jharkhand,151,Moderate,59.6,116.3,24,8.1,0.84,57.2,2025,October,26
26-10-2025,Karnataka,116,Moderate,50.8,90.3,18.9,5.3,0.61,60.2,2025,October,26
26-10-2025,Kerala,156,Moderate,63.4,113.6,23.9,8.4,0.89,55.1,2025,October,26
26-10-2025,Madhya Pradesh,90,Satisfactory,40.5,69,13.3,4.3,0.41,67.6,2025,October,26
26-10-2025,Maharashtra,151,Moderate,64.8,104.8,24.6,6.6,0.81,53.9,2025,October,26
26-10-2025,Manipur,163,Moderate,74.1,119.8,28.3,8.9,0.81,58.7,2025,October,26
26-10-2025,Meghalaya,142,Moderate,64.3,92.7,23.4,7.6,0.75,60.4,2025,October,26
26-10-2025,Mizoram,148,Moderate,60.7,109.3,24.3,7.5,0.83,59.3,2025,October,26
26-10-2025,Nagaland,147,Moderate,66.6,104.7,23.2,6.5,0.8,59.7,2025,October,26
26-10-2025,Odisha,160,Moderate,71.5,109.8,23.5,7,0.8,62.2,2025,October,26
26-10-2025,Punjab,163,Moderate,71.3,113.2,24.7,8.7,0.83,61.1,2025,October,26
26-10-2025,Rajasthan,91,Satisfactory,37.5,55.5,15.9,5.4,0.6,67.4,2025,October,26
26-10-2025,Sikkim,174,Moderate,78.9,132.4,28.8,8.4,1.03,54.2,2025,October,26
26-10-2025,Tamil Nadu,154,Moderate,63.8,120.5,26.8,8.3,0.78,59.9,2025,October,26
26-10-2025,Telangana,142,Moderate,59.8,108.4,20.2,7.2,0.76,57.6,2025,October,26
26-10-2025,Tripura,154,Moderate,65.9,110.3,24,7.6,0.86,60.9,2025,October,26
26-10-2025,Uttar Pradesh,174,Moderate,77.4,131.8,26.7,9.3,1.05,54.7,2025,October,26
26-10-2025,Uttarakhand,108,Moderate,43.6,69,15.8,5.6,0.55,61.5,2025,October,26
26-10-2025,West Bengal,113,Moderate,51,91.1,18.8,5,0.58,56.9,2025,October,26
27-10-2025,Andhra Pradesh,167,Moderate,64.7,118,26.2,7.4,1.01,52.8,2025,October,27
27-10-2025,Arunachal Pradesh,95,Satisfactory,40,63.5,15.4,4.4,0.44,66.4,2025,October,27
